ID_DISCENTE,SEXO,ESTADO_CIVIL,DATA_NASCIMENTO,RACA_COR,DEFICIENCIA,NATURALIDADE,UF_NATURALIDADE,DESCR_BAIRRO,CIDADE_END,UF_CIDADE_END,FORMA_INGRESSO,COD_CURSO,CURSO,ANO_INGRESSO,PERIODO_INGRESSO
90187,F,Casado(a),06/02/1960,Branca,,BELEM,PA,EDUCANDOS,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
90201,M,Casado(a),14/10/1975,Parda,,MANAUS,AM,PARQUE DEZ DE NOVEMBRO,MANAUS,AM,"PSEaD - PPI2 (Esc. Pub., Independe Renda)",FA67,Administração Pública - EAD - MANAUS,2017,2
51016,M,Solteiro(a),17/08/1981,Parda,Sem Deficiência,COARI,AM,CENTRO,COARI,AM,"PSEaD - PPI1 (Esc. Pub., Renda até 1.5)",FG62,Licenciatura em Ciências Agrárias - EAD - COARI,2017,2
89185,F,Solteiro(a),25/12/1971,Branca,,MANAUS,AM,APARECIDA,URUCURITUBA,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
90197,F,Solteiro(a),22/11/1979,Parda,,NOVA OLINDA DO NORTE,AM,SANTA MARIA,NOVA OLINDA DO NORTE,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
90198,F,Solteiro(a),02/09/1963,Negra,,MANAUS,AM,TV,NOVO ARIPUANA,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
89236,F,Solteiro(a),06/11/1982,Branca,,ITACOATIARA,AM,JAUARY I,ITACOATIARA,AM,PS - Processo Seletivo,PL-GS,Especialização em Gestão em Saúde,2018,2
89559,M,Solteiro(a),01/11/1989,Parda,Sem Deficiência,TABATINGA,AM,DOM PEDRO I,,,PSEaD - AC (Ampla Concorrência),IH74,Música - EAD - TABATINGA,2020,2
49829,M,Casado(a),07/07/1989,Negra,Sem Deficiência,MANAUS,AM,SÃO JOSE,HUMAITA,AM,PSEaD - AC (Ampla Concorrência),FA71,Administração - EAD - PORTO VELHO/RO,2020,2
89747,M,Casado(a),02/09/1989,Parda,Sem Deficiência,,,SO FRANCISCO,,,PSEaD - AC (Ampla Concorrência),IH71,Música - EAD - ITACOATIARA,2020,2
89334,M,Solteiro(a),02/08/1991,Parda,Sem Deficiência,ITACOATIARA,AM,COLONIA,ITACOATIARA,AM,PSEaD - AC (Ampla Concorrência),IH57,Licenciatura em Artes Visuais - EAD - ITACOATIARA,2017,2
61602,F,Solteiro(a),12/11/1961,Branca,,MANAUS,AM,CACHOEIRINHA,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
51995,F,Solteiro(a),09/06/1964,Parda,Sem Deficiência,MAUES,AM,SANTA LUZIA,MAUES,AM,"PSEaD - PPI1 (Esc. Pub., Renda até 1.5)",IB72,Licenciatura em Educação Física - EAD - MAUÉS,2017,2
52634,F,Casado(a),07/09/1982,Parda,,MAUES,AM,RAMALHO JUNIOR,MAUES,AM,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
81329,F,Casado(a),28/08/1949,Negra,,BELEM,PA,IRACY,ITACOATIARA,AM,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2011,2
71945,M,Solteiro(a),31/08/1966,Parda,Sem Deficiência,CAREIRO,AM,SAO RAIMUNDO,MANAUS,AM,PSEaD - AC (Ampla Concorrência),FA67,Administração Pública - EAD - MANAUS,2017,2
61575,F,Solteiro(a),12/12/1963,Branca,Deficiência Física,MANAUS,AM,GLÓRIA,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
52685,M,Divorciado(a),04/09/1975,Parda,,COARI,AM,ESPÍRITO SANTO,COARI,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
55284,F,Casado(a),10/09/1979,Parda,,ALENQUER,PA,JAPIIM,MANAUS,AM,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
56941,F,Casado(a),16/01/1987,Parda,Sem Deficiência,ITACOATIARA,AM,JARDIM FLORESTAL,ITACOATIARA,AM,PSEaD - AC (Ampla Concorrência),FG71,Licenciatura em Ciências Agrárias - EAD - ITACOATIARA,2020,2
75106,M,Solteiro(a),15/06/1993,Branca,,TEFE,AM,JURUA,TEFE,AM,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
64929,M,Casado(a),09/10/1991,Parda,Sem Deficiência,ITACOATIARA,AM,JAUARY 2,ITACOATIARA,AM,PSEaD - AC (Ampla Concorrência),IB70,Licenciatura em Educação Física - EAD - ITACOATIARA,2017,2
59703,M,Casado(a),05/02/1974,Parda,,MANAUS,AM,CHAPADA,MANAUS,AM,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2018,2
57583,F,Solteiro(a),18/07/1989,Parda,Outras Necessidades,MANAUS,AM,CENTRO,MANACAPURU,AM,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
77184,F,Casado(a),14/01/1979,Parda,Sem Deficiência,MANAUS,AM,NOVA CIDADE,BOA VISTA,RR,"PSEaD - PPI1 (Esc. Pub., Renda até 1.5)",FG67,Licenciatura em Ciências Agrárias - EAD - BOA VISTA/RR,2017,2
87951,F,Solteiro(a),14/12/1988,Parda,Sem Deficiência,MAUES,AM,SANTA LUZIA,MAUES,AM,"PSEaD - PPI1 (Esc. Pub., Renda até 1.5)",FG64,Licenciatura em Ciências Agrárias - EAD - MAUÉS,2017,2
85387,F,Solteiro(a),07/09/1993,Parda,Sem Deficiência,SILVES,AM,CASTANHEIRA,SILVES,AM,PSEaD - AC (Ampla Concorrência),FG71,Licenciatura em Ciências Agrárias - EAD - ITACOATIARA,2020,2
68065,M,Solteiro(a),21/01/1970,Parda,,NOVO ARIPUANA,AM,CENTRO,NOVO ARIPUANA,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
78156,F,Solteiro(a),04/05/1981,Indígena,,LABREA,AM,Vila Falcão,LABREA,AM,PS - Processo Seletivo,PL-GP,Especialização em Gestão Pública,2018,2
68200,M,Solteiro(a),10/07/1987,Negra,,ANAMA,AM,ZONA RURAL,ANAMA,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2011,1
76991,F,Solteiro(a),21/04/1976,Parda,,TEFE,AM,JERUSALEM,TEFE,AM,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
77930,M,Solteiro(a),06/03/1971,Indígena,,SANTA ISABEL DO RIO NEGRO,AM,DOM WALTER,SANTA ISABEL DO RIO NEGRO,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
40080,F,Solteiro(a),07/04/1946,Parda,,TARAUACA,AC,SÃO JORGE,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61557,M,Casado(a),11/08/1964,Branca,,MANAUS,AM,CENTRO,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
44545,F,Solteiro(a),31/08/1988,Amarela,,MANAUS,AM,CIDADE NOVA II,MANAUS,AM,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2018,2
73011,F,Casado(a),13/11/1975,Cor-Raça-Etnia,,MANAUS,AM,CIDADE NOVA,MANAUS,AM,Processo Seletivo Especialização,PL-GPM,Especialização em Gestão Pública Municipal,2018,1
77119,F,Solteiro(a),20/11/1976,Não Declarada,Sem Deficiência,SANTA ISABEL DO RIO NEGRO,AM,SANTA INES,SANTA ISABEL DO RIO NEGRO,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
77152,F,Solteiro(a),24/03/1993,Indígena,Sem Deficiência,SANTA ISABEL DO RIO NEGRO,AM,SANTA ANA,SANTA ISABEL DO RIO NEGRO,AM,"PSEaD - PPI1 (Esc. Pub., Renda até 1.5)",IH58,Licenciatura em Artes Visuais - EAD - SANTA ISABEL DO RIO NEGRO,2017,2
86404,F,Solteiro(a),27/11/1993,Parda,,PARINTINS,AM,PALMARES,PARINTINS,AM,PSEaD - AC (Ampla Concorrência),IH67,Biblioteconomia - EAD - PARINTINS,2020,2
63395,F,Casado(a),18/07/1987,Parda,Sem Deficiência,MANACAPURU,AM,CENTRO,BERURI,AM,Processo Seletivo Especialização,PL-GPM,Especialização em Gestão Pública Municipal,2018,1
49155,F,Solteiro(a),06/08/1987,Branca,,COARI,AM,ESPIRITO SANTOS,COARI,AM,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2018,2
88998,M,Casado(a),30/03/1964,Branca,,MANAUS,AM,TERRA NOVA,ITAPIRANGA,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
89106,F,Solteiro(a),10/04/1973,Branca,,URUCURITUBA,AM,VILA DO PURUPURU,CAREIRO,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
90036,F,Solteiro(a),25/12/1961,Amarela,,MANAUS,AM,CENTRO,FONTE BOA,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
46834,M,Casado(a),14/12/1969,Parda,,COARI,AM,TAUA MIRIM,COARI,AM,"PSEaD - PPI2 (Esc. Pub., Independe Renda)",FG62,Licenciatura em Ciências Agrárias - EAD - COARI,2017,2
69189,M,Casado(a),16/11/1992,Parda,Sem Deficiência,BENJAMIN CONSTANT,AM,COMUNICACOES,,,PSEaD - AC (Ampla Concorrência),FA73,Administração - EAD - TABATINGA,2020,2
89486,F,Solteiro(a),15/11/1987,Parda,,ITACOATIARA,AM,JAUARY 1,ITACOATIARA,AM,PSEaD - AC (Ampla Concorrência),IH57,Licenciatura em Artes Visuais - EAD - ITACOATIARA,2017,2
52311,F,Casado(a),13/07/1989,Parda,Sem Deficiência,MANACAPURU,AM,TERRA PRETA,MANACAPURU,AM,PSEaD - AC (Ampla Concorrência),IB73,Licenciatura em Educação Física - EAD - MANACAPURU,2017,2
51584,M,Solteiro(a),27/03/1978,Parda,,PARINTINS,AM,SANTA RITA DE CASSIA,PARINTINS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2011,1
70990,F,Casado(a),27/08/1967,Parda,,IRANDUBA,AM,BARRO ALTO,IRANDUBA,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
76928,M,Solteiro(a),25/04/1980,Indígena,Sem Deficiência,SANTA ISABEL DO RIO NEGRO,AM,DOM BOSCO,SANTA ISABEL DO RIO NEGRO,AM,PSEaD - AC (Ampla Concorrência),IH58,Licenciatura em Artes Visuais - EAD - SANTA ISABEL DO RIO NEGRO,2017,2
77054,F,Solteiro(a),04/12/1986,Não Declarada,,ALVARAES,AM,SANTA LUZIA,ALVARAES,AM,PS - Processo Seletivo,PL-GP,Especialização em Gestão Pública,2018,2
81480,M,Casado(a),16/01/1972,Branca,,COARI,AM,RSPIRITO SANTO,MANAUS,AM,Processo Seletivo Especialização,PL-EFEM,Especialização em Ensino de Filosofia para o Ensino Médio,2018,2
81642,F,Uniao Estavel,28/11/1970,Branca,,ASSIS,SP,CENTRO,MAUES,AM,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2011,2
61524,F,Solteiro(a),08/05/1963,Branca,,MANAUS,AM,PRESIDENTE VARGAS,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61543,F,Casado(a),01/01/1978,Parda,,ALENQUER,PA,CIDADE NOVA I,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
53202,M,Solteiro(a),07/12/1989,Branca,Sem Deficiência,MANAUS,AM,BETANIA,MANAUS,AM,PSEaD - AC (Ampla Concorrência),FA67,Administração Pública - EAD - MANAUS,2017,2
91604,M,Solteiro(a),03/03/1986,Parda,,MANAUS,AM,TARUMA,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2018,1
34121,F,Solteiro(a),03/08/1985,Negra,,MANAUS,AM,SÃO LÁZARO,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
91687,M,Solteiro(a),23/07/1980,Parda,Sem Deficiência,BOA VISTA,RR,MECEJANA,BOA VISTA,RR,PSEaD - AC (Ampla Concorrência),FG67,Licenciatura em Ciências Agrárias - EAD - BOA VISTA/RR,2017,2
91687,M,Solteiro(a),23/07/1980,Parda,Sem Deficiência,BOA VISTA,RR,MECEJANA,BOA VISTA,RR,PS - Processo Seletivo,PL-MED,Especialização em Mídias na Educação,2018,1
91774,M,Solteiro(a),17/03/1994,Branca,Sem Deficiência,CODAJAS,AM,COLONIA,,,PSEaD - AC (Ampla Concorrência),IH70,Música - EAD - COARI,2020,2
71945,M,Solteiro(a),31/08/1966,Parda,Sem Deficiência,CAREIRO,AM,SAO RAIMUNDO,MANAUS,AM,PSEaD - AC (Ampla Concorrência),FA67,Administração Pública - EAD - MANAUS,2017,2
90820,F,Casado(a),31/03/1969,Parda,,ITACOATIARA,AM,CACHOERINHA,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
77618,M,Casado(a),29/06/1956,Cor-Raça-Etnia,,SAO GABRIEL DA CACHOEIRA,AM,AREAL,SAO GABRIEL DA CACHOEIRA,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
90721,F,Casado(a),28/05/1981,Branca,,PONTA PORA,MS,CHAPADA,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
90717,F,Solteiro(a),09/05/1983,Branca,,SANTAREM,PA,CIDADE NOVA,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
90805,F,Casado(a),14/08/1976,Branca,,BURITI BRAVO,MA,FLORES,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
90808,F,Solteiro(a),05/05/1969,Parda,,MANAUS,AM,NOSSA SENHORA APARECIDA,BARREIRINHA,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
90817,F,Solteiro(a),11/11/1965,Amarela,,FONTE BOA,AM,CIDADE NOVA,FONTE BOA,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
90701,F,Solteiro(a),05/01/1975,Branca,,ANORI,AM,CENTRO,CODAJAS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
90711,F,Solteiro(a),18/08/1979,Parda,,TRAIRI,CE,DA PAZ,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
90723,F,Solteiro(a),29/10/1979,Branca,,MANAUS,AM,CIDADE NOVA,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
93283,F,Solteiro(a),26/07/1995,Parda,Sem Deficiência,MANAUS,AM,CIDADE NOVA 1,MANAUS,AM,Processo Seletivo Especialização,PL-EFEM,Especialização em Ensino de Filosofia para o Ensino Médio,2018,2
93301,F,Solteiro(a),22/12/1993,Negra,,MANAUS,AM,NOVA CIDADE,MANAUS,AM,Processo Seletivo Especialização,PL-EFEM,Especialização em Ensino de Filosofia para o Ensino Médio,2018,2
94671,F,Casado(a),05/02/1996,Parda,Sem Deficiência,ITACOATIARA,AM,COLONIA,ITACOATIARA,AM,PSEaD - AC (Ampla Concorrência),IH57,Licenciatura em Artes Visuais - EAD - ITACOATIARA,2017,2
94229,M,Solteiro(a),25/01/1995,Parda,,MANAUS,AM,FLORES,MANAUS,AM,Processo Seletivo Especialização,PL-EFEM,Especialização em Ensino de Filosofia para o Ensino Médio,2018,2
94081,F,Solteiro(a),29/05/1995,Parda,,MANAUS,AM,SANTO ANTONIO,MANAUS,AM,Processo Seletivo Especialização,PL-EMEM,Especialização em Ensino de Matemática para o Ensino Médio - EAD,2018,2
69719,M,Solteiro(a),27/11/1991,Parda,,PARINTINS,AM,CONJUNTO SHAM,PARINTINS,AM,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2018,2
90124,F,Solteiro(a),27/11/1979,Branca,Sem Deficiência,BORBA,AM,CENTRO,BORBA,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
95511,M,Solteiro(a),23/06/1972,Parda,Sem Deficiência,CAREIRO,AM,CENTRO,CAREIRO,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
95511,M,Solteiro(a),23/06/1972,Parda,Sem Deficiência,CAREIRO,AM,CENTRO,CAREIRO,AM,PSEaD - AC (Ampla Concorrência),FA67,Administração Pública - EAD - MANAUS,2017,2
94949,F,Solteiro(a),01/08/1995,Branca,Sem Deficiência,MANAUS,AM,PARQUE DEZ DE NOVEMBRO,MANAUS,AM,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
96585,M,Casado(a),18/01/1990,Branca,Sem Deficiência,BOA VISTA,RR,CAUAME,BOA VISTA,RR,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
96179,F,Solteiro(a),11/08/1992,Indígena,Sem Deficiência,LABREA,AM,DE FATIMA,LABREA,AM,"PSEaD - PPI1 (Esc. Pub., Renda até 1.5)",IB71,Licenciatura em Educação Física - EAD - LABREA,2017,2
96203,F,Solteiro(a),15/09/1988,Parda,,LABREA,AM,VILA FALCAO,LABREA,AM,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2018,2
96205,M,Solteiro(a),02/05/1992,Parda,Sem Deficiência,LABREA,AM,CENTRO,LABREA,AM,PS - Processo Seletivo,PL-GP,Especialização em Gestão Pública,2018,2
96213,F,Solteiro(a),22/03/1983,Parda,Sem Deficiência,LABREA,AM,SAO JOSE,LABREA,AM,PS - Processo Seletivo,PL-GP,Especialização em Gestão Pública,2018,2
96809,F,Casado(a),03/01/1978,Parda,,BOA VISTA,RR,CAUAME,BOA VISTA,RR,PS - Processo Seletivo,PL-GP,Especialização em Gestão Pública,2018,2
96275,F,Uniao Estavel,31/07/1981,Parda,Sem Deficiência,MANAUS,AM,CENTENARIO,BOA VISTA,RR,PS - Processo Seletivo,PL-GP,Especialização em Gestão Pública,2018,2
96842,M,Casado(a),15/02/1984,Parda,Sem Deficiência,BOA VISTA,RR,JARDIM TROPICAL,BOA VISTA,RR,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
96680,F,Casado(a),05/04/1975,Negra,,JAURU,MT,ALBERTO CASTRO,BRASILEIA,AC,PSEaD - Proc Seletivo de Ed a Distância,FA64,Administração Pública - EAD - BRASILEIA/AC,2013,2
96693,M,Solteiro(a),28/05/1985,Parda,Sem Deficiência,TARAUACA,AC,BAIRRO NOVO- AVELINO LEAL,TARAUACA,AC,PS - Processo Seletivo,PL-GPM,Especialização em Gestão Pública Municipal,2018,1
96702,M,Casado(a),24/09/1970,Parda,Sem Deficiência,TARAUACA,AC,CENTRO,TARAUACA,AC,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
96309,F,Viúvo(a),17/09/1954,Indígena,,BOA VISTA,RR,CENTRO,BOA VISTA,RR,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
96315,F,Solteiro(a),02/06/1995,Parda,Sem Deficiência,BOA VISTA,RR,SUAPI,,,PSEaD - AC (Ampla Concorrência),FG67,Licenciatura em Ciências Agrárias - EAD - BOA VISTA/RR,2017,2
96315,F,Solteiro(a),02/06/1995,Parda,Sem Deficiência,BOA VISTA,RR,SUAPI,,,"PSEaD - NDC2 (Esc. Pub., Independe Renda)",FA69,Administração - EAD - BOA VISTA/RR,2020,2
96328,F,Solteiro(a),01/10/1984,Branca,Sem Deficiência,BOA VISTA,RR,CENTENARIO,BOA VISTA,RR,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
96337,M,Solteiro(a),06/10/1982,Branca,Sem Deficiência,ITAITUBA,PA,JOQUEI CLUBE,BOA VISTA,RR,"PSEaD - NDC2 (Esc. Pub., Independe Renda)",IB34,Licenciatura em Ciências Biológicas - EAD - MUCAJAI/RR,2017,2
96338,F,Casado(a),17/10/1969,Branca,,DOM PEDRO,MA,CAIMBE,BOA VISTA,RR,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2018,2
96345,F,Solteiro(a),22/01/1990,Parda,,BOA VISTA,RR,CIDADE SATELITE,BOA VISTA,RR,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
96364,F,Casado(a),23/09/1989,Parda,Sem Deficiência,BELEM,PA,FLORESTAL,PACARAIMA,RR,"PSEaD - PPI2 (Esc. Pub., Independe Renda)",FG66,Licenciatura em Ciências Agrárias - EAD - CARACARAI/RR,2017,2
96370,M,Separado Judicialmente,20/02/1964,Parda,Sem Deficiência,BOA VISTA,RR,CENTRO,CARACARAI,RR,PSEaD - AC (Ampla Concorrência),IB33,Licenciatura em Ciências Biológicas - EAD - CARACARAI/RR,2017,2
96376,F,Casado(a),31/07/1983,Branca,Sem Deficiência,CARACARAI,RR,SAO JOSE OPERARIO,CARACARAI,RR,PS - Processo Seletivo,PL-GP,Especialização em Gestão Pública,2018,2
96378,M,Outros,06/10/1984,Negra,Sem Deficiência,CARACARAI,RR,SAO JOSE OPERARIO,CARACARAI,RR,"PSEaD - PPI2 (Esc. Pub., Independe Renda)",IB33,Licenciatura em Ciências Biológicas - EAD - CARACARAI/RR,2017,2
96383,M,Solteiro(a),05/03/1988,Parda,,SANTAREM,PA,SAO JOSE OPERARIO,CARACARAI,RR,PSEaD - AC (Ampla Concorrência),FG66,Licenciatura em Ciências Agrárias - EAD - CARACARAI/RR,2017,2
96393,M,Solteiro(a),16/12/1984,Branca,Sem Deficiência,CARACARAI,RR,SANTA LUZIA,CARACARAI,RR,PSEaD - AC (Ampla Concorrência),FG66,Licenciatura em Ciências Agrárias - EAD - CARACARAI/RR,2017,2
96397,F,Solteiro(a),13/09/1994,Parda,,CARACARAI,RR,JARDIM FLORESTA,BOA VISTA,RR,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
96428,F,Solteiro(a),29/05/1994,Parda,,LABREA,AM,DE FATIMA,LABREA,AM,PS - Processo Seletivo,PL-GP,Especialização em Gestão Pública,2018,2
97407,F,Solteiro(a),10/09/1961,Parda,Sem Deficiência,RECIFE,PE,PRICUMA,BOA VISTA,RR,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
97418,M,Solteiro(a),19/09/1991,Parda,Sem Deficiência,SANTA ISABEL DO RIO NEGRO,AM,SO JOS OPERARIO,,,"PSEaD - PPI2 (Esc. Pub., Independe Renda)",IH68,Biblioteconomia - EAD - SANTA IZABEL DO RIO NEGRO,2020,2
96440,M,Casado(a),19/05/1991,Parda,Sem Deficiência,LABREA,AM,BARRA LIMPA,LABREA,AM,PS - Processo Seletivo,PL-GP,Especialização em Gestão Pública,2018,2
96461,M,Casado(a),19/10/1982,Parda,Sem Deficiência,OURO PRETO DO OESTE,RO,EQUATORIAL,BOA VISTA,RR,"PSEaD - PPI2 (Esc. Pub., Independe Renda)",FG67,Licenciatura em Ciências Agrárias - EAD - BOA VISTA/RR,2017,2
96466,F,Solteiro(a),25/06/1986,Parda,,CAROEBE,RR,CENTRO,CAROEBE,RR,PSEaD - Proc Seletivo de Ed a Distância,FG57,Licenciatura em Ciências Agrárias - EAD - CAROEBE/RR,2013,2
97074,F,Casado(a),26/11/1985,Parda,Sem Deficiência,COARI,AM,URUCU,COARI,AM,"PSEaD - PPI1 (Esc. Pub., Renda até 1.5)",FG62,Licenciatura em Ciências Agrárias - EAD - COARI,2017,2
97443,F,Solteiro(a),13/10/1993,Parda,Sem Deficiência,CAROEBE,RR,CENTRO,CAROEBE,RR,PSEaD - Proc Seletivo de Ed a Distância,FG57,Licenciatura em Ciências Agrárias - EAD - CAROEBE/RR,2013,2
97447,F,Divorciado(a),31/05/1990,Parda,Sem Deficiência,OURO PRETO DO OESTE,RO,CENTRO,SAO JOAO DA BALIZA,RR,"PSEaD - PPI1 (Esc. Pub., Renda até 1.5)",IB35,Licenciatura em Ciências Biológicas - EAD - SÃO LUIZ DO ANAUA/RR,2017,2
96484,M,Solteiro(a),23/11/1992,Parda,Sem Deficiência,BOA VISTA,RR,CENTRO,BONFIM,RR,PSEaD - Proc Seletivo de Ed a Distância,FG58,Licenciatura em Ciências Agrárias - EAD - BONFIM/RR,2013,2
97103,F,Solteiro(a),01/09/1993,Parda,Sem Deficiência,MAUES,AM,MARIO FONSECA,MAUES,AM,PSEaD - AC (Ampla Concorrência),IB72,Licenciatura em Educação Física - EAD - MAUÉS,2017,2
96502,F,Solteiro(a),30/07/1993,Parda,Sem Deficiência,AUGUSTINOPOLIS,TO,CENTRO,,,PSEaD - AC (Ampla Concorrência),FA70,Administração - EAD - MUCAJAÍ/RR,2020,2
96506,M,Solteiro(a),31/12/1990,Parda,Sem Deficiência,CARACARAI,RR,SAO JORGE,CARACARAI,RR,PSEaD - AC (Ampla Concorrência),IB33,Licenciatura em Ciências Biológicas - EAD - CARACARAI/RR,2017,2
96514,F,Solteiro(a),31/01/1988,Parda,,BOA VISTA,RR,SAO BENTO,BOA VISTA,RR,PSEaD - AC (Ampla Concorrência),IB34,Licenciatura em Ciências Biológicas - EAD - MUCAJAI/RR,2017,2
96519,F,Solteiro(a),17/05/1994,Parda,Sem Deficiência,BOA VISTA,RR,CENTRO,IRACEMA,RR,PSEaD - AC (Ampla Concorrência),IB34,Licenciatura em Ciências Biológicas - EAD - MUCAJAI/RR,2017,2
96560,F,Não informado,09/06/1992,Parda,,SANTA ISABEL DO RIO NEGRO,AM,SANTA INES,SANTA ISABEL DO RIO NEGRO,AM,PSEaD - AC (Ampla Concorrência),IH58,Licenciatura em Artes Visuais - EAD - SANTA ISABEL DO RIO NEGRO,2017,2
97957,M,Uniao Estavel,19/03/1966,Branca,Sem Deficiência,MANACAPURU,AM,SAO JOSE 1,MANACAPURU,AM,PSEaD - AC (Ampla Concorrência),FG63,Licenciatura em Ciências Agrárias - EAD - MANACAPURU,2017,2
31041,M,Solteiro(a),13/09/1969,Parda,,ATALAIA DO NORTE,AM,COIMBRA,BENJAMIN CONSTANT,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
98165,F,Divorciado(a),23/03/1988,Branca,Sem Deficiência,BOA VISTA,RR,CENTENARIO,BOA VISTA,RR,PS - Processo Seletivo,PL-GP,Especialização em Gestão Pública,2018,2
98167,F,Solteiro(a),21/04/1980,Parda,,BOA VISTA,RR,CINTURAO VERDE,BOA VISTA,RR,PS - Processo Seletivo,PL-GP,Especialização em Gestão Pública,2018,2
98168,M,Solteiro(a),17/01/1994,Parda,Sem Deficiência,BOA VISTA,RR,CAMBARÁ,BOA VISTA,RR,PS - Processo Seletivo,PL-MED,Especialização em Mídias na Educação,2018,1
97665,F,Solteiro(a),03/06/1981,Parda,,BRASILEIA,AC,CENTRO,PLACIDO DE CASTRO,AC,PS - Processo Seletivo,PL-GPM,Especialização em Gestão Pública Municipal,2018,1
100008,F,Casado(a),19/09/1986,Parda,Sem Deficiência,MANAUS,AM,NOVO HORIZONTE,CAAPIRANGA,AM,PSEaD - AC (Ampla Concorrência),IB73,Licenciatura em Educação Física - EAD - MANACAPURU,2017,2
